t,x,y,dx/dtime,dy/dtime
67.9,1.3404615833955416,-1.2925553861645527,-1.2925553861645527,-0.8254834394643985
68.0,1.2112060447790862,-1.3751037301109925,-1.3751037301109925,-0.8901055157563573
68.1,1.0736956717679869,-1.4641142816866282,-1.4641142816866282,-0.9618209458077647
68.2,0.927284243599324,-1.5602963762674047,-1.5602963762674047,-1.0366172778934883
68.3,0.7712546059725836,-1.6639581040567535,-1.6639581040567535,-1.1083445074211165
68.4,0.6048587955669082,-1.7747925547988652,-1.7747925547988652,-1.1675974510265088
68.5,0.4273795400870217,-1.8915522999015162,-1.8915522999015162,-1.2004065823459467
68.6,0.2382243100968701,-2.0115929581361107,-2.0115929581361107,-1.186941012292435
68.7,0.03706501428325901,-2.1302870593653545,-2.1302870593653545,-1.100745233505398
68.8,-0.17596369165327644,-2.2403615827158943,-2.2403615827158943,-0.9095326945480601
68.9,-0.39999984992486587,-2.3313148521707,-2.3313148521707,-0.5791525279357577
69.0,-0.6331313351419359,-2.389230104964276,-2.389230104964276,-0.08261595697952262
69.1,-0.8720543456383635,-2.3974917006622283,-2.3974917006622283,0.5849292791910321
69.2,-1.1118035157045862,-2.338998772743125,-2.338998772743125,1.3879305746075163
69.3,-1.3457033929788988,-2.2002057152823737,-2.2002057152823737,2.2377961861150943
69.4,-1.5657239645071361,-1.9764260966708642,-1.9764260966708642,3.000106836997703
69.5,-1.7633665741742226,-1.676415412971094,-1.676415412971094,3.53153360662383
69.6,-1.9310081154713319,-1.3232620523087109,-1.3232620523087109,3.73646179288162
69.7,-2.063334320702203,-0.9496158730205488,-0.9496158730205488,3.609949249497513
69.8,-2.158295908004258,-0.5886209480707976,-0.5886209480707976,3.234954617513644
69.9,-2.217158002811338,-0.26512548631943317,-0.26512548631943317,2.7362458150737416
70.0,-2.243670551443281,0.008499095187941008,0.008499095187941008,2.2265276319157286
70.1,-2.242820641924487,0.23115185837951388,0.23115185837951388,1.7770213968524382
70.2,-2.2197054560865355,0.40885399806475775,0.40885399806475775,1.4169017598661546
70.3,-2.1788200562800597,0.5505441740513732,0.5505441740513732,1.1473048459593536
70.4,-2.1237656388749224,0.6652746586473086,0.6652746586473086,0.9560820481487364
70.5,-2.0572381730101914,0.7608828634621823,0.7608828634621823,0.8275643824250474
70.6,-1.9811498866639732,0.843639301704687,0.843639301704687,0.7473464431954293
70.7,-1.8967859564935046,0.91837394602423,0.91837394602423,0.7039114317494426
70.8,-1.8049485618910817,0.9887650891991742,0.9887650891991742,0.6887122179859897
70.9,-1.7060720529711642,1.057636310997773,1.057636310997773,0.6956688013463816
71.0,-1.6003084218713868,1.1272031911324112,1.1272031911324112,0.7205336325878118
71.1,-1.4875881027581457,1.1992565543911924,1.1992565543911924,0.7602879540931792
71.2,-1.3676624473190264,1.2752853498005103,1.2752853498005103,0.8125941354853058
71.3,-1.2401339123389754,1.3565447633490408,1.3565447633490408,0.8752694117657146
71.4,-1.1044794360040713,1.4440717045256124,1.4440717045256124,0.9457219296647377
71.5,-0.96007226555151,1.5386438974920862,1.5386438974920862,1.0202803590037255
71.6,-0.8062078758023015,1.6406719333924586,1.6406719333924586,1.0933491398576742
71.7,-0.6421406824630556,1.750006847378226,1.750006847378226,1.1563411203474048
71.8,-0.46713999772523296,1.8656409594129664,1.8656409594129664,1.1964005999262959
71.9,-0.2805759017839363,1.9852810194055959,1.9852810194055959,1.1950729347774465
72.0,-0.08204779984337673,2.1047883128833407,2.1047883128833407,1.1273574056713578
72.1,0.12843103144495735,2.2175240534504765,2.2175240534504765,0.9620424869472027
72.2,0.350183436790005,2.3137283021451966,2.3137283021451966,0.6648162688363723
72.3,0.5815562670045247,2.380209929028834,2.380209929028834,0.20604604458999853
72.4,0.819577259907408,2.400814533487834,2.400814533487834,-0.4254918189881964
72.5,1.0596587132561914,2.358265351589014,2.358265351589014,-1.2045465139407532
72.6,1.295485248415093,2.237810700194939,2.237810700194939,-2.054418639382761
72.7,1.519266318434587,2.032368836256663,2.032368836256663,-2.8486084373955727
72.8,1.7225032020602533,1.7475079925171058,1.7475079925171058,-3.441192412137849
72.9,1.8972540013119639,1.4033887513033207,1.4033887513033207,-3.7213595759226292
73.0,2.037592876442296,1.0312527937110578,1.0312527937110578,-3.6627362805026733
73.1,2.140718155813402,0.6649791656607904,0.6649791656607904,-3.3319200135125726
73.2,2.207216072379481,0.33178716430953314,0.33178716430953314,-2.8495233066376526
73.3,2.240394788810434,0.04683483364576785,0.04683483364576785,-2.334518023592756
73.4,2.245078272175011,-0.18661696871350775,-0.18661696871350775,-1.8680768695634598
73.5,2.22641657530366,-0.3734246556698537,-0.3734246556698537,-1.48760882075524
73.6,2.189074109736675,-0.5221855377453777,-0.5221855377453777,-1.1989984614373914
73.7,2.1368555559621374,-0.6420853838891168,-0.6420853838891168,-0.9919686248910331
73.8,2.072647017573226,-0.7412822463782202,-0.7412822463782202,-0.851063667672338
73.9,1.9985187929354038,-0.826388613145454,-0.826388613145454,-0.7613830719832908
74.0,1.9158799316208583,-0.9025269203437831,-0.9025269203437831,-0.7107375794759452
74.1,1.82562723958648,-0.9736006782913776,-0.9736006782913776,-0.6899635150249475
74.2,1.7282671717573423,-1.0425970297938725,-1.0425970297938725,-0.6924952860510243
74.3,1.624007468777955,-1.111846558398975,-1.111846558398975,-0.7137385476290589
74.4,1.5128228129380576,-1.1832204131618809,-1.1832204131618809,-0.7504544584470499
74.5,1.3945007716218696,-1.2582658590065858,-1.2582658590065858,-0.8002014212139107
74.6,1.268674185721211,-1.338286001127977,-1.338286001127977,-0.8608086492025524
74.7,1.1348455856084132,-1.4243668660482323,-1.4243668660482323,-0.9298261336571993
74.8,0.99240889900359,-1.5173494794139522,-1.5173494794139522,-1.0038835336576533
74.9,0.8406739510621948,-1.6177378327797174,-1.6177378327797174,-1.0778887607011571
75.0,0.678900167784223,-1.7255267088498332,-1.7255267088498332,-1.1440112006050749
75.1,0.5063474968992396,-1.8399278289103407,-1.8399278289103407,-1.190443898640578
75.2,0.3223547140082056,-1.9589722187743985,-1.9589722187743985,-1.2000599126749396
75.3,0.12645749213076574,-2.0789782100418925,-2.0789782100418925,-1.1493236099187556
75.4,-0.08144032887342353,-2.193910571033768,-2.193910571033768,-1.0082393709112731
75.5,-0.30083138597680037,-2.2947345081248955,-2.2947345081248955,-0.7426996791295888
75.6,-0.53030483678929,-2.3690044760378544,-2.3690044760378544,-0.32108786784900256
75.7,-0.7672052843930754,-2.4011132628227547,-2.4011132628227547,0.2733010265090304
75.8,-1.007316610675351,-2.3737831601718518,-2.3737831601718518,1.0247481955058486
75.9,-1.2446949266925362,-2.271308340621267,-2.271308340621267,1.8684705375557207
76.0,-1.471825760754663,-2.084461286865695,-2.084461286865695,2.6873492084798096
76.1,-1.6802718894412325,-1.8157263660177139,-1.8157263660177139,3.3355911983388395
76.2,-1.8618445260430039,-1.4821672461838298,-1.4821672461838298,3.689701373490495
76.3,-2.010061250661387,-1.1131971088347803,-1.1131971088347803,3.7023135679927863
76.4,-2.1213809615448653,-0.7429657520355016,-0.7429657520355016,3.421666567060843
76.5,-2.1956775367484154,-0.4007990953294173,-0.4007990953294173,2.9614041773898077
76.6,-2.235757446281357,-0.10465867759043657,-0.10465867759043657,2.4450021347760775
76.7,-2.246223314040401,0.1398415358871712,0.1398415358871712,1.9633575064863171
76.8,-2.232239160451684,0.3361772865358029,0.3361772865358029,1.5627603034501274
76.9,-2.1986214317981037,0.4924533168808157,0.4924533168808157,1.2546041325092685
77.0,-2.1493761001100222,0.6179137301317426,0.6179137301317426,1.031008596209839
77.1,-2.087584727096848,0.7210145897527265,0.7210145897527265,0.8769976284218319
77.2,-2.0154832681215753,0.8087143525949096,0.8087143525949096,0.7772717197297254
77.3,-1.9346118328620843,0.8864415245678822,0.8864415245678822,0.7189800789552354
77.4,-1.845967680405296,0.9583395324634058,0.9583395324634058,0.6923201434586288
77.5,-1.7501337271589554,1.0275715468092685,1.0275715468092685,0.6902100854326285
77.6,-1.6473765724780285,1.0965925553525313,1.0965925553525313,0.7076792319003984
77.7,-1.5377173169427754,1.167360478542571,1.167360478542571,0.7412421189480517
77.8,-1.4209812690885182,1.2414846904373762,1.2414846904373762,0.788328264320408
77.9,-1.2968328000447806,1.320317516869417,1.320317516869417,0.8467528570240295
78.0,-1.1648010483578388,1.40499280257182,1.40499280257182,0.9141773909559088
78.1,-1.0243017681006568,1.4964105416674107,1.4964105416674107,0.987494474107915
78.2,-0.8746607139339156,1.5951599890782022,1.5951599890782022,1.0620669969533545
78.3,-0.7151447150260954,1.7013666887735377,1.7013666887735377,1.1307614063361484
78.4,-0.5450080461487417,1.8144428294071526,1.8144428294071526,1.18275406348535
78.5,-0.3635637632080264,1.9327182357556876,1.9327182357556876,1.2021908762032096
78.6,-0.17029193963245765,2.0529373233760086,2.0529373233760086,1.1669936827725391
78.7,0.035001792705143225,2.1696366916532623,2.1696366916532623,1.048487514511204
78.8,0.2519654618704695,2.274485443104383,2.274485443104383,0.8130775927668328
78.9,0.4794140061809078,2.355793202381066,2.355793202381066,0.4277574441415921
79.0,0.7149933264190144,2.3985689467952254,2.3985689467952254,-0.12880161295096548
79.1,0.9548502210985369,2.385688785500129,2.385688785500129,-0.8495685162238099
79.2,1.1934190996485499,2.300731933877748,2.300731933877748,-1.6814608803271947
79.3,1.4234922930363247,2.1325858458450284,2.1325858458450284,-2.517861037393552
79.4,1.6367508776208277,1.8807997421056732,1.8807997421056732,-3.215638471767699
79.5,1.8248308518313952,1.5592358949289034,1.5592358949289034,-3.6413466239861707
79.6,1.9807544413242855,1.1951012325302863,1.1951012325302863,-3.727626836017812
79.7,2.100264564577314,0.8223385489285051,0.8223385489285051,-3.5028086987462412
79.8,2.182498419470164,0.47205767905388096,0.47205767905388096,-3.070745598076767
79.9,2.2297041873755523,0.16498311924620424,0.16498311924620424,-2.5573260787010366
80.0,2.2462024993001726,-0.09074948862389942,-0.09074948862389942,-2.0626423439879202
80.1,2.2371275504377826,-0.29701372302269147,-0.29701372302269147,-1.6423962298472812
80.2,2.2074261781355133,-0.46125334600741963,-0.46125334600741963,-1.3142712662447216
80.3,2.1613008435347716,-0.5926804726318918,-0.5926804726318918,-1.0733702451781209
80.4,2.1020327962715823,-0.700017497149704,-0.700017497149704,-0.9055132320916255
80.5,2.032031046556612,-0.7905688203588666,-0.7905688203588666,-0.7951267655969685
80.6,1.9529741645207253,-0.8700814969185634,-0.8700814969185634,-0.7287224759827564
80.7,1.8659660148288688,-0.942953744516839,-0.942953744516839,-0.695840960986505
80.8,1.771670640377185,-1.0125378406154895,-1.0125378406154895,-0.6888541389544294
80.9,1.670416856315636,-1.0814232545109324,-1.0814232545109324,-0.7023848995097361
81.0,1.562274530864543,-1.151661744461906,-1.151661744461906,-0.7326740086926776
81.1,1.4471083564183522,-1.2249291453311737,-1.2249291453311737,-0.7769970286957293
81.2,1.324615441885235,-1.3026288482007466,-1.3026288482007466,-0.8331296247094795
81.3,1.1943525570651603,-1.3859418106716945,-1.3859418106716945,-0.8988156901165438
81.4,1.055758375997991,-1.4758233796833489,-1.4758233796833489,-0.9711746962304308
81.5,0.9081760380296561,-1.5729408493063919,-1.5729408493063919,-1.0459784632729896
81.6,0.7508819530990168,-1.6775386956336908,-1.6775386956336908,-1.1167332575009719
81.7,0.5831280835356477,-1.789212021383788,-1.789212021383788,-1.173533731888318
81.8,0.4042068813972689,-1.90656539457262,-1.90656539457262,-1.2017391982661036
81.9,0.21355034194000688,-2.0267393143992303,-2.0267393143992303,-1.180706544111895
82.0,0.010876410500083838,-2.14480996881042,-2.14480996881042,-1.0831545333577821
82.1,-0.20360458638095816,-2.2531254221461983,-2.2531254221461983,-0.8762566617292431
82.2,-0.42891712859557796,-2.3407510883191227,-2.3407510883191227,-0.5261445399941701
82.3,-0.6629922374274902,-2.3933655423185396,-2.3933655423185396,-0.007678202284534641
82.4,-0.9023287916593442,-2.394133362546993,-2.394133362546993,0.6799105082593613
82.5,-1.1417421279140436,-2.326142311721057,-2.326142311721057,1.494821554838809
82.6,-1.3743563590861494,-2.176660156237176,-2.176660156237176,2.3417244279203233
82.7,-1.592022374709867,-1.9424877134451437,-1.9424877134451437,3.0824303010156644
82.8,-1.7862711460543814,-1.6342446833435773,-1.6342446833435773,3.576393851962921
82.9,-1.9496956143887392,-1.276605298147285,-1.276605298147285,3.7377811160029157
83.0,-2.077356144203468,-0.9028271865469935,-0.9028271865469935,3.5739766308653977
83.1,-2.1676388628581673,-0.5454295234604536,-0.5454295234604536,3.1763175634394143
83.2,-2.2221818152042125,-0.22779776711651212,-0.22779776711651212,2.6707260996118767
83.3,-2.244961591915864,0.039274842844675584,0.039274842844675584,2.1656293049235615
83.4,-2.241034107631396,0.2558377733370317,0.2558377733370317,1.7265144288601195
83.5,-2.215450330297693,0.4284892162230437,0.4284892162230437,1.3781352324160145
83.6,-2.1726014086753884,0.5663027394646452,0.5663027394646452,1.1192225661524737
83.7,-2.115971134728924,0.6782249960798925,0.6782249960798925,0.9367637687083095
83.8,-2.048148635120935,0.7719013729507235,0.7719013729507235,0.8150698345561396
83.9,-1.9709584978258625,0.8534083564063375,0.8534083564063375,0.7400545984127584
84.0,-1.8856176621852287,0.9274138162476133,0.9274138162476133,0.7005896331659793
84.1,-1.7928762805604674,0.9974727795642112,0.9974727795642112,0.6884717470984656
84.2,-1.6931290026040462,1.0663199542740578,1.0663199542740578,0.6978868337792845
84.3,-1.5864970071766404,1.1361086376519862,1.1361086376519862,0.7247740828503032
84.4,-1.4728861434114418,1.2085860459370166,1.2085860459370166,0.7662297549920477
84.5,-1.35202753881774,1.2852090214362213,1.2852090214362213,0.8199648419676079
84.6,-1.2235066366741179,1.3672055056329822,1.3672055056329822,0.8837776088568987
84.7,-1.0867860861108196,1.455583266518672,1.455583266518672,0.9549801123705426
84.8,-0.9412277594589524,1.5510812777557264,1.5510812777557264,1.0297094273518348
84.9,-0.7861196316833798,1.6540522204909098,1.6540522204909098,1.1020567759249444
85.0,-0.6207144096342888,1.7642578980834043,1.7642578980834043,1.162971090681743
85.1,-0.44428861982594836,1.8805550071515786,1.8805550071515786,1.198962511266655
85.2,-0.2562331191107905,2.000451258278244,2.000451258278244,1.190788523146731
85.3,-0.05618799328296609,2.119530110592917,2.119530110592917,1.1126072742966204
85.4,0.15576501777632565,2.230790838022579,2.230790838022579,0.9325678513354125
85.5,0.3788441015785836,2.3240476231561202,2.3240476231561202,0.6164027369582242
85.6,0.6112488638941956,2.385687896851943,2.385687896851943,0.13591855720916435
85.7,0.84981765357939,2.399279752572859,2.399279752572859,-0.516545752734507
85.8,1.0897456288366758,2.3476251772994083,2.3476251772994083,-1.3098889394321986
85.9,1.3245081465666166,2.2166362833561886,2.2166362833561886,-2.160536715775576
86.0,1.5461717749022355,2.000582611778631,2.000582611778631,-2.9372240361135056
86.1,1.7462300360800986,1.7068602081672803,1.7068602081672803,-3.4951808527852277
86.2,1.9169160568968266,1.3573421228887574,1.3573421228887574,-3.73206739651453
86.3,2.0526502691857025,0.9841353832373044,0.9841353832373044,-3.633847366387406
86.4,2.151063807509433,0.6207506465985638,0.6207506465985638,-3.276818539687193
86.5,2.213138872169289,0.2930687926298445,0.2930687926298445,-2.7843275557328178
86.6,2.2424457514322733,0.01463603705656269,0.01463603705656269,-2.271926849728939
86.7,2.2439093551379297,-0.21255664791633122,-0.21255664791633122,-1.81506258743692
86.8,2.2226536903462963,-0.3940629066600232,-0.3940629066600232,-1.4463124411075623
86.9,2.183247399680294,-0.5386941507707794,-0.5386941507707794,-1.1687329992120614
87.0,2.129377984603216,-0.6555674506919855,-0.6555674506919855,-0.9709081561985735
87.1,2.0638212395340174,-0.7526582663118428,-0.7526582663118428,-0.8372298278227561
87.2,1.988555412902833,-0.8363812490941185,-0.8363812490941185,-0.7530728413534551
87.3,1.9049172879934213,-0.911688533229464,-0.911688533229464,-0.7066349632931295
87.4,1.8137484346704749,-0.9823520295587769,-0.9823520295587769,-0.6891108748783508
87.5,1.7155132317145971,-1.051263117046612,-1.051263117046612,-0.694218657269196
87.6,1.6103869200099359,-1.1206849827735317,-1.1206849827735317,-0.7175674347199016
87.7,1.4983184217325827,-1.1924417262455218,-1.1924417262455218,-0.7560484330301599
87.8,1.3790742491080306,-1.268046569548538,-1.268046569548538,-0.807283022425987
87.9,1.2522695921531768,-1.3487748717911365,-1.3487748717911365,-0.8690967245777275
88.0,1.1173921049740632,-1.4356845442489092,-1.4356845442489092,-0.9389615571482772
88.1,0.9738236505491722,-1.529580699963737,-1.529580699963737,-1.0133384541451362
88.2,0.8208655805527985,-1.6309145453782505,-1.6309145453782505,-1.086851188031674
88.3,0.6577741260149734,-1.739599664181418,-1.739599664181418,-1.151240447370986
88.4,0.4838141595968316,-1.8547237089185167,-1.8547237089185167,-1.1941027298291915
88.5,0.29834178870497996,-1.9741339819014359,-1.9741339819014359,-1.1975520957468744
88.6,0.10092839051483637,-2.0938891914761233,-2.0938891914761233,-1.1372082432381538
88.7,-0.10846052863277597,-2.2076100157999385,-2.2076100157999385,-0.9823596634495668
88.8,-0.32922153021276984,-2.3058459821448953,-2.3058459821448953,-0.698739808815285
88.9,-0.5598061284272594,-2.3757199630264236,-2.3757199630264236,-0.2557988455930311
89.0,-0.7973781247299018,-2.401299847585727,-2.401299847585727,0.3601156787589344
89.1,-1.0375081094884744,-2.365288279709833,-2.365288279709833,1.127889413953009
89.2,-1.2740369374594578,-2.252499338314532,-2.252499338314532,1.9758820766981247
89.3,-1.499286871290911,-2.0549111306447196,-2.0549111306447196,2.781408726276181
89.4,-1.704777984355383,-1.7767702580171014,-1.7767702580171014,3.398278106088198
89.5,-1.8824550101570932,-1.4369424474082817,-1.4369424474082817,3.7099849014033914
89.6,-2.026149254897921,-1.0659439572679426,-1.0659439572679426,3.681176908752688
89.7,-2.1327436506247155,-0.6978262663926738,-0.6978262663926738,3.3708952177466704
89.8,-2.202526277263983,-0.3607367446180067,-0.3607367446180067,2.8971468843350285
89.9,-2.2385999517257837,-0.07102205618450386,-0.07102205618450386,2.381046394947519
90.0,-2.245702157344234,0.16708258331024806,0.16708258331024806,1.9079298298369456
90.1,-2.228993899013209,0.3578755662939426,0.3578755662939426,1.5188947307024536
90.2,-2.193206342383815,0.5097650393641879,0.5097650393641879,1.2220646751245758
90.3,-2.1422298384473963,0.6319715068766455,0.6319715068766455,1.0081099883633882
90.4,-2.0790326877597316,0.7327825057129843,0.7327825057129843,0.8617428467616164
90.5,-2.005754437188433,0.8189567903891459,0.8189567903891459,0.7678804215018136
90.6,-1.9238587581495183,0.8957448325393274,0.8957448325393274,0.7140512219248367
90.7,-1.8342842748955857,0.967149954731811,0.967149954731811,0.6908234631600738
90.8,-1.7375692794224045,1.0362323010478183,1.0362323010478183,0.6914166080299011
90.9,-1.6339460493176226,1.1053739618508085,1.1053739618508085,0.7110805524910078
91.0,-1.5234086531325417,1.1764820170999093,1.1764820170999093,0.7464752677540011
91.1,-1.4057604514225508,1.2511295438753094,1.2511295438753094,0.7951076130261814
91.2,-1.28064749703502,1.3306403051779276,1.3306403051779276,0.8548040030502284
91.3,-1.147583466517227,1.4161207054829505,1.4161207054829505,0.9231652865102541
91.4,-1.005971395968932,1.508437234133976,1.508437234133976,0.9969370263466415
91.5,-0.8551276725555345,1.60813093676864,1.60813093676864,1.0712256251784003
91.6,-0.6943145788786704,1.71525349928648,1.71525349928648,1.1385028561895325
91.7,-0.5227892289500224,1.8291037849054332,1.8291037849054332,1.1873862442551006
91.8,-0.3398788504594791,1.9478424093309432,1.9478424093309432,1.2012949828435602
91.9,-0.14509460952638475,2.0679719076152994,2.0679719076152994,1.1573126301728593
92.0,0.06170258123514519,2.1837031706325853,2.1837031706325853,1.0259920974108583
92.1,0.28007289829840376,2.2863023803736713,2.2863023803736713,0.7734085655880072
92.2,0.5087031363357709,2.363643236932472,2.363643236932472,0.3672880062592503
92.3,0.7450674600290181,2.4003720375583972,2.4003720375583972,-0.2111353290142619
92.4,0.9851046637848578,2.379258504656971,2.379258504656971,-0.949928752695829
92.5,1.2230305142505549,2.284265629387388,2.284265629387388,-1.7893041197548423
92.6,1.4514570771892936,2.1053352174119038,2.1053352174119038,-2.6164734227643742
92.7,1.661990598930484,1.8436878751354664,1.8436878751354664,-3.2864757400829125
92.8,1.8463593864440306,1.5150403011271751,1.5150403011271751,-3.671257990329671
92.9,1.9978634165567482,1.147914502094208,1.147914502094208,-3.7148325595676024
93.0,2.112654866766169,0.7764312461374479,0.7764312461374479,-3.457166143818144
93.1,2.190297991379914,0.4307146317556334,0.4307146317556334,-3.008097002159129
93.2,2.2333694545554774,0.1299049315397205,0.1299049315397205,-2.4923959337747315
93.3,2.2463599477094496,-0.11933466183775265,-0.11933466183775265,-2.004937990181153
93.4,2.2344264815256745,-0.31982846085586797,-0.31982846085586797,-1.5959430581962901
93.5,2.202443635440088,-0.479422766675497,-0.479422766675497,-1.2793731162020134
93.6,2.154501358772538,-0.6073600782956984,-0.6073600782956984,-1.0485362806488816
93.7,2.0937653509429683,-0.7122137063605866,-0.7122137063605866,-0.8887519846993073
93.8,2.0225439803069096,-0.8010889048305173,-0.8010889048305173,-0.7845875889451146
93.9,1.9424350898238578,-0.8795476637250288,-0.8795476637250288,-0.7229184719010984
94.0,1.854480323451355,-0.9518395109151386,-0.9518395109151386,-0.6936657471432524
94.1,1.7592963723598412,-1.0212060856294638,-1.0212060856294638,-0.6895198228937907
94.2,1.6571757637968947,-1.090158067918843,-1.090158067918843,-0.7053415781033031
94.3,1.5481599570050104,-1.1606922257291732,-1.1606922257291732,-0.737532940379706
94.4,1.432090734432093,-1.2344455197671438,-1.2344455197671438,-0.7834612908574604
94.5,1.3086461824553786,-1.31279164885289,-1.31279164885289,-0.8409281668072411
94.6,1.1773670175700897,-1.3968844655336141,-1.3968844655336141,-0.9076334506743832
94.7,1.0376785710167282,-1.4876478106010524,-1.4876478106010524,-0.9805701393471945
94.8,0.888913789956623,-1.5857048245357719,-1.5857048245357719,-1.0552798145889628
94.9,0.7303433075030458,-1.6912328059946682,-1.6912328059946682,-1.1249067822531786
95.0,0.561220026903579,-1.803723484219986,-1.803723484219986,-1.1790242532383335
95.1,0.38084767848158035,-1.9216259095438195,-1.9216259095438195,-1.202299562229211
95.2,0.1886850875271984,-2.0418558657667405,-2.0418558657667405,-1.173265880586037
95.3,-0.015500499049475674,-2.1591824538253443,-2.1591824538253443,-1.0638313393688095
95.4,-0.23141874443201013,-2.265565587762225,-2.265565587762225,-0.840698280077584
95.5,-0.45797530320823265,-2.3496354157699835,-2.3496354157699835,-0.4704345193165328
95.6,-0.692938844785231,-2.396678867701637,-2.396678867701637,0.06999915758183184
95.7,-0.9326067315553948,-2.389678951943454,-2.389678951943454,0.7769852412689842
95.8,-1.1715746267497402,-2.311980427816555,-2.311980427816555,1.6022816751647708
95.9,-1.4027726695313958,-2.151752260300078,-2.151752260300078,2.4439745625881555
96.0,-1.6179478955614037,-1.9073548040412625,-1.9073548040412625,3.1607646556255915
96.1,-1.80868337596553,-1.5912783384787033,-1.5912783384787033,3.615846909606992
96.2,-1.9678112098134004,-1.229693647518004,-1.229693647518004,3.7338240334556216
96.3,-2.090780574565201,-0.8563112441724419,-0.8563112441724419,3.5342487730717203
96.4,-2.176411698982445,-0.5028863668652699,-0.5028863668652699,3.115996511350381
96.5,-2.2267003356689723,-0.19128671573023176,-0.19128671573023176,2.6052753377206246
96.6,-2.2458290072419955,0.06924081804183069,0.06924081804183069,2.1058327999358935
96.7,-2.2389049254378124,0.2798240980354201,0.2798240980354201,1.6774805088070552
96.8,-2.2109225156342704,0.4475721489161256,0.4475721489161256,1.3408023413882109
96.9,-2.166165300742658,0.5816523830549467,0.5816523830549467,1.0923558648670892
97.0,-2.108000062437163,0.6908879695416557,0.6908879695416557,0.9184069571323388
97.1,-2.0389112654829975,0.7827286652548895,0.7827286652548895,0.8033117823263884
97.2,-1.9606383989575085,0.8630598434875283,0.8630598434875283,0.7333228835104897
97.3,-1.8743324146087557,0.9363921318385773,0.9363921318385773,0.6976985808214069
97.4,-1.780693201424898,1.006161989920718,1.006161989920718,0.6885706284015805
97.5,-1.6800770024328262,1.075019052760876,1.075019052760876,0.7003805695115933
97.6,-1.5725750971567387,1.1450571097120354,1.1450571097120354,0.7292448663467241
97.7,-1.4580693861855352,1.2179815963467078,1.2179815963467078,0.7723662491592973
97.8,-1.3362712265508643,1.2952182212626375,1.2952182212626375,0.8274960448576222
97.9,-1.2067494044246005,1.3779678257483998,1.3779678257483998,0.892404541901717
98.0,-1.0689526218497605,1.4672082799385715,1.4672082799385715,0.9642968696305996
98.1,-0.9222317938559033,1.5636379669016314,1.5636379669016314,1.039104755349994
98.2,-0.76586799716574,1.6675484424366307,1.6675484424366307,1.110588789689007
98.3,-0.599113152922077,1.7786073214055313,1.7786073214055313,1.1692132079599848
98.4,-0.42125242078152386,1.8955286422015298,1.8955286422015298,1.200832549242326
98.5,-0.23169955656137087,2.0156118971257624,2.0156118971257624,1.1854017607276108
98.6,-0.030138366848794618,2.1341520731985235,2.1341520731985235,1.0962451557086192
98.7,0.18327684047105774,2.2437765887693852,2.2437765887693852,0.9009267770660375
98.8,0.40765449934799625,2.333869266475989,2.333869266475989,0.5653563799729937
98.9,0.6410414259955951,2.390404904473288,2.390404904473288,0.06301157044965111
99.0,0.8800819164429239,2.396706061518253,2.396706061518253,-0.609906250824036
99.1,1.1197525225947493,2.3357154364358497,2.3357154364358497,-1.4162081964238258
99.2,1.3533240662383343,2.194094616793467,2.194094616793467,-2.2655035755103037
99.3,1.572733527917681,1.9675442592424368,1.9675442592424368,-3.0223126608613975
99.4,1.7694879538419248,1.665312993156297,1.665312993156297,-3.5439519044060757
99.5,1.9360192531575544,1.3109178027156896,1.3109178027156896,-3.737332101684756
99.6,2.067111033429123,0.937184592547214,0.937184592547214,-3.6007892638251855
99.7,2.1608294926838445,0.5771056661646954,0.5771056661646954,-3.2195829588158555
99.8,2.218540059300314,0.2551473702831098,0.2551473702831098,-2.7188738458571224
99.9,2.244054796328625,-0.01674001430260247,-0.01674001430260247,-2.210275272722426
