x_0,x,y,dy/dx,state
56,193,23.83937975896823,-0.02759069638452347,"Cooling"
56,194,23.811789062583706,-0.027176835938755594,"Cooling"
56,195,23.78461222664495,-0.026769183399674237,"Cooling"
56,196,23.757843043245273,-0.0263676456486791,"Cooling"
56,197,23.731475397596594,-0.025972130963948903,"Cooling"
56,198,23.705503266632643,-0.025582548999489647,"Cooling"
56,199,23.679920717633152,-0.02519881076449728,"Cooling"
57,0,57,-0.525,"Cooling"
57,1,56.475,-0.5171250000000001,"Cooling"
57,2,55.957875,-0.509368125,"Cooling"
57,3,55.448506875,-0.501727603125,"Cooling"
57,4,54.946779271875,-0.494201689078125,"Cooling"
57,5,54.45257758279688,-0.4867886637419531,"Cooling"
57,6,53.96578891905492,-0.4794868337858238,"Cooling"
57,7,53.4863020852691,-0.47229453127903653,"Cooling"
57,8,53.01400755399007,-0.465210113309851,"Cooling"
57,9,52.54879744068022,-0.45823196161020324,"Cooling"
57,10,52.090565479070015,-0.45135848218605024,"Cooling"
57,11,51.63920699688396,-0.44458810495325946,"Cooling"
57,12,51.1946188919307,-0.4379192833789605,"Cooling"
57,13,50.75669960855174,-0.4313504941282761,"Cooling"
57,14,50.32534911442347,-0.424880236716352,"Cooling"
57,15,49.90046887770711,-0.41850703316560667,"Cooling"
57,16,49.48196184454151,-0.4122294276681226,"Cooling"
57,17,49.069732416873386,-0.4060459862531008,"Cooling"
57,18,48.66368643062029,-0.39995529645930433,"Cooling"
57,19,48.263731134160984,-0.39395596701241475,"Cooling"
57,20,47.86977516714857,-0.3880466275072285,"Cooling"
57,21,47.48172853964134,-0.3822259280946201,"Cooling"
57,22,47.09950261154672,-0.37649253917320075,"Cooling"
57,23,46.72301007237352,-0.3708451510856028,"Cooling"
57,24,46.352164921287915,-0.3652824738193187,"Cooling"
57,25,45.986882447468595,-0.3598032367120289,"Cooling"
57,26,45.62707921075657,-0.35440618816134856,"Cooling"
57,27,45.27267302259522,-0.3490900953389283,"Cooling"
57,28,44.92358292725629,-0.3438537439088444,"Cooling"
57,29,44.579729183347446,-0.3386959377502117,"Cooling"
57,30,44.24103324559724,-0.3336154986839585,"Cooling"
57,31,43.907417746913275,-0.3286112662036991,"Cooling"
57,32,43.578806480709574,-0.3236820972106436,"Cooling"
57,33,43.25512438349893,-0.3188268657524839,"Cooling"
57,34,42.936297517746446,-0.3140444627661967,"Cooling"
57,35,42.62225305498025,-0.3093337958247037,"Cooling"
57,36,42.31291925915554,-0.3046937888873331,"Cooling"
57,37,42.00822547026821,-0.3001233820540231,"Cooling"
57,38,41.70810208821418,-0.2956215313232127,"Cooling"
57,39,41.41248055689097,-0.29118720835336454,"Cooling"
57,40,41.121293348537606,-0.28681940022806407,"Cooling"
57,41,40.834473948309544,-0.2825171092246431,"Cooling"
57,42,40.5519568390849,-0.2782793525862735,"Cooling"
57,43,40.27367748649863,-0.2741051622974794,"Cooling"
57,44,39.99957232420115,-0.26999358486301717,"Cooling"
57,45,39.72957873933813,-0.26594368109007194,"Cooling"
57,46,39.46363505824806,-0.26195452587372087,"Cooling"
57,47,39.20168053237434,-0.25802520798561507,"Cooling"
57,48,38.94365532438872,-0.2541548298658308,"Cooling"
57,49,38.68950049452289,-0.2503425074178433,"Cooling"
57,50,38.43915798710505,-0.24658736980657572,"Cooling"
57,51,38.19257061729847,-0.24288855925947705,"Cooling"
57,52,37.949682058038995,-0.2392452308705849,"Cooling"
57,53,37.71043682716841,-0.23565655240752612,"Cooling"
57,54,37.47478027476088,-0.23212170412141322,"Cooling"
57,55,37.24265857063947,-0.22863987855959206,"Cooling"
57,56,37.01401869207988,-0.2252102803811982,"Cooling"
57,57,36.78880841169868,-0.22183212617548023,"Cooling"
57,58,36.566976285523204,-0.21850464428284805,"Cooling"
57,59,36.34847164124036,-0.21522707461860538,"Cooling"
57,60,36.133244566621755,-0.21199866849932633,"Cooling"
57,61,35.92124589812243,-0.20881868847183643,"Cooling"
57,62,35.71242720965059,-0.20568640814475886,"Cooling"
57,63,35.506740801505835,-0.20260111202258752,"Cooling"
57,64,35.30413968948325,-0.19956209534224875,"Cooling"
57,65,35.104577594141,-0.19656866391211497,"Cooling"
57,66,34.90800893022888,-0.19362013395343322,"Cooling"
57,67,34.71438879627545,-0.19071583194413175,"Cooling"
57,68,34.52367296433132,-0.18785509446496976,"Cooling"
57,69,34.33581786986635,-0.1850372680479952,"Cooling"
57,70,34.150780601818354,-0.18226170902727531,"Cooling"
57,71,33.96851889279108,-0.1795277833918662,"Cooling"
57,72,33.78899110939921,-0.1768348666409882,"Cooling"
57,73,33.612156242758225,-0.17418234364137336,"Cooling"
57,74,33.43797389911685,-0.1715696084867527,"Cooling"
57,75,33.26640429063009,-0.1689960643594514,"Cooling"
57,76,33.09740822627064,-0.16646112339405955,"Cooling"
57,77,32.93094710287658,-0.1639642065431487,"Cooling"
57,78,32.76698289633343,-0.16150474344500146,"Cooling"
57,79,32.60547815288843,-0.15908217229332644,"Cooling"
57,80,32.446395980595106,-0.1566959397089266,"Cooling"
57,81,32.28970004088618,-0.15434550061329272,"Cooling"
57,82,32.135354540272886,-0.1520303181040933,"Cooling"
57,83,31.983324222168793,-0.1497498633325319,"Cooling"
57,84,31.833574358836263,-0.14750361538254395,"Cooling"
57,85,31.68607074345372,-0.1452910611518058,"Cooling"
57,86,31.540779682301913,-0.14311169523452869,"Cooling"
57,87,31.397667987067386,-0.14096501980601078,"Cooling"
57,88,31.256702967261376,-0.13885054450892062,"Cooling"
57,89,31.117852422752456,-0.13676778634128683,"Cooling"
57,90,30.98108463641117,-0.13471626954616753,"Cooling"
57,91,30.846368366865,-0.132695525502975,"Cooling"
57,92,30.713672841362026,-0.1307050926204304,"Cooling"
57,93,30.582967748741595,-0.12874451623112393,"Cooling"
57,94,30.454223232510472,-0.12681334848765707,"Cooling"
57,95,30.327409884022813,-0.12491114826034219,"Cooling"
57,96,30.20249873576247,-0.12303748103643707,"Cooling"
57,97,30.079461254726034,-0.1211919188208905,"Cooling"
57,98,29.958269335905143,-0.11937404003857714,"Cooling"
57,99,29.838895295866568,-0.11758342943799852,"Cooling"
57,100,29.721311866428568,-0.11581967799642852,"Cooling"
57,101,29.60549218843214,-0.11408238282648211,"Cooling"
57,102,29.49140980560566,-0.11237114708408488,"Cooling"
57,103,29.379038658521576,-0.11068557987782364,"Cooling"
57,104,29.268353078643752,-0.10902529617965628,"Cooling"
57,105,29.159327782464096,-0.10738991673696144,"Cooling"
57,106,29.051937865727133,-0.105779067985907,"Cooling"
57,107,28.946158797741226,-0.1041923819661184,"Cooling"
57,108,28.841966415775108,-0.10262949623662661,"Cooling"
57,109,28.73933691953848,-0.1010900537930772,"Cooling"
57,110,28.638246865745405,-0.09957370298618107,"Cooling"
57,111,28.538673162759224,-0.09808009744138836,"Cooling"
57,112,28.440593065317834,-0.09660889597976752,"Cooling"
57,113,28.343984169338068,-0.09515976254007101,"Cooling"
57,114,28.248824406797997,-0.09373236610196996,"Cooling"
57,115,28.155092040696026,-0.09232638061044038,"Cooling"
57,116,28.062765660085585,-0.09094148490128377,"Cooling"
57,117,27.971824175184302,-0.08957736262776453,"Cooling"
57,118,27.882246812556538,-0.08823370218834807,"Cooling"
57,119,27.79401311036819,-0.08691019665552285,"Cooling"
57,120,27.707102913712667,-0.08560654370569,"Cooling"
57,121,27.621496370006977,-0.08432244555010465,"Cooling"
57,122,27.537173924456873,-0.0830576088668531,"Cooling"
57,123,27.45411631559002,-0.0818117447338503,"Cooling"
57,124,27.37230457085617,-0.08058456856284253,"Cooling"
57,125,27.291720002293328,-0.07937580003439991,"Cooling"
57,126,27.21234420225893,-0.07818516303388394,"Cooling"
57,127,27.134159039225047,-0.0770123855883757,"Cooling"
57,128,27.05714665363667,-0.07585719980455007,"Cooling"
57,129,26.981289453832122,-0.07471934180748184,"Cooling"
57,130,26.906570112024642,-0.07359855168036963,"Cooling"
57,131,26.832971560344273,-0.07249457340516409,"Cooling"
57,132,26.760476986939107,-0.0714071548040866,"Cooling"
57,133,26.689069832135022,-0.07033604748202534,"Cooling"
57,134,26.618733784652996,-0.06928100676979493,"Cooling"
57,135,26.5494527778832,-0.068241791668248,"Cooling"
57,136,26.48121098621495,-0.06721816479322426,"Cooling"
57,137,26.413992821421726,-0.06620989232132589,"Cooling"
57,138,26.3477829291004,-0.065216743936506,"Cooling"
57,139,26.282566185163894,-0.06423849277745841,"Cooling"
57,140,26.218327692386435,-0.06327491538579652,"Cooling"
57,141,26.155052777000638,-0.06232579165500956,"Cooling"
