"time","temp","dtemp/dtime","state"
8598,18.954,-1.8954000000000002,Heating
8599,17.058600000000002,8.941399999999998,Heating
8600,26.0,0.0,No heating
8601,26.0,-2.6,No heating
8602,23.4,-2.34,No heating
8603,21.06,-2.106,No heating
8604,18.954,-1.8954000000000002,Heating
8605,17.058600000000002,8.941399999999998,Heating
8606,26.0,0.0,No heating
8607,26.0,-2.6,No heating
8608,23.4,-2.34,No heating
8609,21.06,-2.106,No heating
8610,18.954,-1.8954000000000002,Heating
8611,17.058600000000002,8.941399999999998,Heating
8612,26.0,0.0,No heating
8613,26.0,-2.6,No heating
8614,23.4,-2.34,No heating
8615,21.06,-2.106,No heating
8616,18.954,-1.8954000000000002,Heating
8617,17.058600000000002,8.941399999999998,Heating
8618,26.0,0.0,No heating
8619,26.0,-2.6,No heating
8620,23.4,-2.34,No heating
8621,21.06,-2.106,No heating
8622,18.954,-1.8954000000000002,Heating
8623,17.058600000000002,8.941399999999998,Heating
8624,26.0,0.0,No heating
8625,26.0,-2.6,No heating
8626,23.4,-2.34,No heating
8627,21.06,-2.106,No heating
8628,18.954,-1.8954000000000002,Heating
8629,17.058600000000002,8.941399999999998,Heating
8630,26.0,0.0,No heating
8631,26.0,-2.6,No heating
8632,23.4,-2.34,No heating
8633,21.06,-2.106,No heating
8634,18.954,-1.8954000000000002,Heating
8635,17.058600000000002,8.941399999999998,Heating
8636,26.0,0.0,No heating
8637,26.0,-2.6,No heating
8638,23.4,-2.34,No heating
8639,21.06,-2.106,No heating
8640,18.954,-1.8954000000000002,Heating
8641,17.058600000000002,8.941399999999998,Heating
8642,26.0,0.0,No heating
8643,26.0,-2.6,No heating
8644,23.4,-2.34,No heating
8645,21.06,-2.106,No heating
8646,18.954,-1.8954000000000002,Heating
8647,17.058600000000002,8.941399999999998,Heating
8648,26.0,0.0,No heating
8649,26.0,-2.6,No heating
8650,23.4,-2.34,No heating
8651,21.06,-2.106,No heating
8652,18.954,-1.8954000000000002,Heating
8653,17.058600000000002,8.941399999999998,Heating
8654,26.0,0.0,No heating
8655,26.0,-2.6,No heating
8656,23.4,-2.34,No heating
8657,21.06,-2.106,No heating
8658,18.954,-1.8954000000000002,Heating
8659,17.058600000000002,8.941399999999998,Heating
8660,26.0,0.0,No heating
8661,26.0,-2.6,No heating
8662,23.4,-2.34,No heating
8663,21.06,-2.106,No heating
8664,18.954,-1.8954000000000002,Heating
8665,17.058600000000002,8.941399999999998,Heating
8666,26.0,0.0,No heating
8667,26.0,-2.6,No heating
8668,23.4,-2.34,No heating
8669,21.06,-2.106,No heating
8670,18.954,-1.8954000000000002,Heating
8671,17.058600000000002,8.941399999999998,Heating
8672,26.0,0.0,No heating
8673,26.0,-2.6,No heating
8674,23.4,-2.34,No heating
8675,21.06,-2.106,No heating
8676,18.954,-1.8954000000000002,Heating
8677,17.058600000000002,8.941399999999998,Heating
8678,26.0,0.0,No heating
8679,26.0,-2.6,No heating
8680,23.4,-2.34,No heating
8681,21.06,-2.106,No heating
8682,18.954,-1.8954000000000002,Heating
8683,17.058600000000002,8.941399999999998,Heating
8684,26.0,0.0,No heating
8685,26.0,-2.6,No heating
8686,23.4,-2.34,No heating
8687,21.06,-2.106,No heating
8688,18.954,-1.8954000000000002,Heating
8689,17.058600000000002,8.941399999999998,Heating
8690,26.0,0.0,No heating
8691,26.0,-2.6,No heating
8692,23.4,-2.34,No heating
8693,21.06,-2.106,No heating
8694,18.954,-1.8954000000000002,Heating
8695,17.058600000000002,8.941399999999998,Heating
8696,26.0,0.0,No heating
8697,26.0,-2.6,No heating
8698,23.4,-2.34,No heating
8699,21.06,-2.106,No heating
8700,18.954,-1.8954000000000002,Heating
8701,17.058600000000002,8.941399999999998,Heating
8702,26.0,0.0,No heating
8703,26.0,-2.6,No heating
8704,23.4,-2.34,No heating
8705,21.06,-2.106,No heating
8706,18.954,-1.8954000000000002,Heating
8707,17.058600000000002,8.941399999999998,Heating
8708,26.0,0.0,No heating
8709,26.0,-2.6,No heating
8710,23.4,-2.34,No heating
8711,21.06,-2.106,No heating
8712,18.954,-1.8954000000000002,Heating
8713,17.058600000000002,8.941399999999998,Heating
8714,26.0,0.0,No heating
8715,26.0,-2.6,No heating
8716,23.4,-2.34,No heating
8717,21.06,-2.106,No heating
8718,18.954,-1.8954000000000002,Heating
8719,17.058600000000002,8.941399999999998,Heating
8720,26.0,0.0,No heating
8721,26.0,-2.6,No heating
8722,23.4,-2.34,No heating
8723,21.06,-2.106,No heating
8724,18.954,-1.8954000000000002,Heating
8725,17.058600000000002,8.941399999999998,Heating
8726,26.0,0.0,No heating
8727,26.0,-2.6,No heating
8728,23.4,-2.34,No heating
8729,21.06,-2.106,No heating
8730,18.954,-1.8954000000000002,Heating
8731,17.058600000000002,8.941399999999998,Heating
8732,26.0,0.0,No heating
8733,26.0,-2.6,No heating
8734,23.4,-2.34,No heating
8735,21.06,-2.106,No heating
8736,18.954,-1.8954000000000002,Heating
8737,17.058600000000002,8.941399999999998,Heating
8738,26.0,0.0,No heating
8739,26.0,-2.6,No heating
8740,23.4,-2.34,No heating
8741,21.06,-2.106,No heating
8742,18.954,-1.8954000000000002,Heating
8743,17.058600000000002,8.941399999999998,Heating
8744,26.0,0.0,No heating
8745,26.0,-2.6,No heating
8746,23.4,-2.34,No heating
8747,21.06,-2.106,No heating
8748,18.954,-1.8954000000000002,Heating
8749,17.058600000000002,8.941399999999998,Heating
8750,26.0,0.0,No heating
8751,26.0,-2.6,No heating
8752,23.4,-2.34,No heating
8753,21.06,-2.106,No heating
8754,18.954,-1.8954000000000002,Heating
8755,17.058600000000002,8.941399999999998,Heating
8756,26.0,0.0,No heating
8757,26.0,-2.6,No heating
8758,23.4,-2.34,No heating
8759,21.06,-2.106,No heating
8760,18.954,-1.8954000000000002,Heating
8761,17.058600000000002,8.941399999999998,Heating
8762,26.0,0.0,No heating
8763,26.0,-2.6,No heating
8764,23.4,-2.34,No heating
8765,21.06,-2.106,No heating
8766,18.954,-1.8954000000000002,Heating
8767,17.058600000000002,8.941399999999998,Heating
8768,26.0,0.0,No heating
8769,26.0,-2.6,No heating
8770,23.4,-2.34,No heating
8771,21.06,-2.106,No heating
8772,18.954,-1.8954000000000002,Heating
8773,17.058600000000002,8.941399999999998,Heating
8774,26.0,0.0,No heating
8775,26.0,-2.6,No heating
8776,23.4,-2.34,No heating
8777,21.06,-2.106,No heating
8778,18.954,-1.8954000000000002,Heating
8779,17.058600000000002,8.941399999999998,Heating
8780,26.0,0.0,No heating
8781,26.0,-2.6,No heating
8782,23.4,-2.34,No heating
8783,21.06,-2.106,No heating
8784,18.954,-1.8954000000000002,Heating
8785,17.058600000000002,8.941399999999998,Heating
8786,26.0,0.0,No heating
8787,26.0,-2.6,No heating
8788,23.4,-2.34,No heating
8789,21.06,-2.106,No heating
8790,18.954,-1.8954000000000002,Heating
8791,17.058600000000002,8.941399999999998,Heating
8792,26.0,0.0,No heating
8793,26.0,-2.6,No heating
8794,23.4,-2.34,No heating
8795,21.06,-2.106,No heating
8796,18.954,-1.8954000000000002,Heating
8797,17.058600000000002,8.941399999999998,Heating
8798,26.0,0.0,No heating
8799,26.0,-2.6,No heating
8800,23.4,-2.34,No heating
8801,21.06,-2.106,No heating
8802,18.954,-1.8954000000000002,Heating
8803,17.058600000000002,8.941399999999998,Heating
8804,26.0,0.0,No heating
8805,26.0,-2.6,No heating
8806,23.4,-2.34,No heating
8807,21.06,-2.106,No heating
8808,18.954,-1.8954000000000002,Heating
8809,17.058600000000002,8.941399999999998,Heating
8810,26.0,0.0,No heating
8811,26.0,-2.6,No heating
8812,23.4,-2.34,No heating
8813,21.06,-2.106,No heating
8814,18.954,-1.8954000000000002,Heating
8815,17.058600000000002,8.941399999999998,Heating
8816,26.0,0.0,No heating
8817,26.0,-2.6,No heating
8818,23.4,-2.34,No heating
8819,21.06,-2.106,No heating
8820,18.954,-1.8954000000000002,Heating
8821,17.058600000000002,8.941399999999998,Heating
8822,26.0,0.0,No heating
8823,26.0,-2.6,No heating
8824,23.4,-2.34,No heating
8825,21.06,-2.106,No heating
8826,18.954,-1.8954000000000002,Heating
8827,17.058600000000002,8.941399999999998,Heating
8828,26.0,0.0,No heating
8829,26.0,-2.6,No heating
8830,23.4,-2.34,No heating
8831,21.06,-2.106,No heating
8832,18.954,-1.8954000000000002,Heating
8833,17.058600000000002,8.941399999999998,Heating
8834,26.0,0.0,No heating
8835,26.0,-2.6,No heating
8836,23.4,-2.34,No heating
8837,21.06,-2.106,No heating
8838,18.954,-1.8954000000000002,Heating
8839,17.058600000000002,8.941399999999998,Heating
8840,26.0,0.0,No heating
8841,26.0,-2.6,No heating
8842,23.4,-2.34,No heating
8843,21.06,-2.106,No heating
8844,18.954,-1.8954000000000002,Heating
8845,17.058600000000002,8.941399999999998,Heating
8846,26.0,0.0,No heating
8847,26.0,-2.6,No heating
8848,23.4,-2.34,No heating
8849,21.06,-2.106,No heating
8850,18.954,-1.8954000000000002,Heating
8851,17.058600000000002,8.941399999999998,Heating
8852,26.0,0.0,No heating
8853,26.0,-2.6,No heating
8854,23.4,-2.34,No heating
8855,21.06,-2.106,No heating
8856,18.954,-1.8954000000000002,Heating
8857,17.058600000000002,8.941399999999998,Heating
8858,26.0,0.0,No heating
8859,26.0,-2.6,No heating
8860,23.4,-2.34,No heating
8861,21.06,-2.106,No heating
8862,18.954,-1.8954000000000002,Heating
8863,17.058600000000002,8.941399999999998,Heating
8864,26.0,0.0,No heating
8865,26.0,-2.6,No heating
8866,23.4,-2.34,No heating
8867,21.06,-2.106,No heating
8868,18.954,-1.8954000000000002,Heating
8869,17.058600000000002,8.941399999999998,Heating
8870,26.0,0.0,No heating
8871,26.0,-2.6,No heating
8872,23.4,-2.34,No heating
8873,21.06,-2.106,No heating
8874,18.954,-1.8954000000000002,Heating
8875,17.058600000000002,8.941399999999998,Heating
8876,26.0,0.0,No heating
8877,26.0,-2.6,No heating
8878,23.4,-2.34,No heating
8879,21.06,-2.106,No heating
8880,18.954,-1.8954000000000002,Heating
8881,17.058600000000002,8.941399999999998,Heating
8882,26.0,0.0,No heating
8883,26.0,-2.6,No heating
8884,23.4,-2.34,No heating
8885,21.06,-2.106,No heating
8886,18.954,-1.8954000000000002,Heating
8887,17.058600000000002,8.941399999999998,Heating
8888,26.0,0.0,No heating
8889,26.0,-2.6,No heating
8890,23.4,-2.34,No heating
8891,21.06,-2.106,No heating
8892,18.954,-1.8954000000000002,Heating
8893,17.058600000000002,8.941399999999998,Heating
8894,26.0,0.0,No heating
8895,26.0,-2.6,No heating
8896,23.4,-2.34,No heating
8897,21.06,-2.106,No heating
8898,18.954,-1.8954000000000002,Heating
8899,17.058600000000002,8.941399999999998,Heating
8900,26.0,0.0,No heating
8901,26.0,-2.6,No heating
8902,23.4,-2.34,No heating
8903,21.06,-2.106,No heating
8904,18.954,-1.8954000000000002,Heating
8905,17.058600000000002,8.941399999999998,Heating
8906,26.0,0.0,No heating
8907,26.0,-2.6,No heating
8908,23.4,-2.34,No heating
8909,21.06,-2.106,No heating
8910,18.954,-1.8954000000000002,Heating
8911,17.058600000000002,8.941399999999998,Heating
8912,26.0,0.0,No heating
8913,26.0,-2.6,No heating
8914,23.4,-2.34,No heating
8915,21.06,-2.106,No heating
8916,18.954,-1.8954000000000002,Heating
8917,17.058600000000002,8.941399999999998,Heating
8918,26.0,0.0,No heating
8919,26.0,-2.6,No heating
8920,23.4,-2.34,No heating
8921,21.06,-2.106,No heating
8922,18.954,-1.8954000000000002,Heating
8923,17.058600000000002,8.941399999999998,Heating
8924,26.0,0.0,No heating
8925,26.0,-2.6,No heating
8926,23.4,-2.34,No heating
8927,21.06,-2.106,No heating
8928,18.954,-1.8954000000000002,Heating
8929,17.058600000000002,8.941399999999998,Heating
8930,26.0,0.0,No heating
8931,26.0,-2.6,No heating
8932,23.4,-2.34,No heating
8933,21.06,-2.106,No heating
8934,18.954,-1.8954000000000002,Heating
8935,17.058600000000002,8.941399999999998,Heating
8936,26.0,0.0,No heating
8937,26.0,-2.6,No heating
8938,23.4,-2.34,No heating
8939,21.06,-2.106,No heating
8940,18.954,-1.8954000000000002,Heating
8941,17.058600000000002,8.941399999999998,Heating
8942,26.0,0.0,No heating
8943,26.0,-2.6,No heating
8944,23.4,-2.34,No heating
8945,21.06,-2.106,No heating
8946,18.954,-1.8954000000000002,Heating
8947,17.058600000000002,8.941399999999998,Heating
8948,26.0,0.0,No heating
8949,26.0,-2.6,No heating
8950,23.4,-2.34,No heating
8951,21.06,-2.106,No heating
8952,18.954,-1.8954000000000002,Heating
8953,17.058600000000002,8.941399999999998,Heating
8954,26.0,0.0,No heating
8955,26.0,-2.6,No heating
8956,23.4,-2.34,No heating
8957,21.06,-2.106,No heating
8958,18.954,-1.8954000000000002,Heating
8959,17.058600000000002,8.941399999999998,Heating
8960,26.0,0.0,No heating
8961,26.0,-2.6,No heating
8962,23.4,-2.34,No heating
8963,21.06,-2.106,No heating
8964,18.954,-1.8954000000000002,Heating
8965,17.058600000000002,8.941399999999998,Heating
8966,26.0,0.0,No heating
8967,26.0,-2.6,No heating
8968,23.4,-2.34,No heating
8969,21.06,-2.106,No heating
8970,18.954,-1.8954000000000002,Heating
8971,17.058600000000002,8.941399999999998,Heating
8972,26.0,0.0,No heating
8973,26.0,-2.6,No heating
8974,23.4,-2.34,No heating
8975,21.06,-2.106,No heating
8976,18.954,-1.8954000000000002,Heating
8977,17.058600000000002,8.941399999999998,Heating
8978,26.0,0.0,No heating
8979,26.0,-2.6,No heating
8980,23.4,-2.34,No heating
8981,21.06,-2.106,No heating
8982,18.954,-1.8954000000000002,Heating
8983,17.058600000000002,8.941399999999998,Heating
8984,26.0,0.0,No heating
8985,26.0,-2.6,No heating
8986,23.4,-2.34,No heating
8987,21.06,-2.106,No heating
8988,18.954,-1.8954000000000002,Heating
8989,17.058600000000002,8.941399999999998,Heating
8990,26.0,0.0,No heating
8991,26.0,-2.6,No heating
8992,23.4,-2.34,No heating
8993,21.06,-2.106,No heating
8994,18.954,-1.8954000000000002,Heating
8995,17.058600000000002,8.941399999999998,Heating
8996,26.0,0.0,No heating
8997,26.0,-2.6,No heating
8998,23.4,-2.34,No heating
8999,21.06,-2.106,No heating
9000,18.954,-1.8954000000000002,Heating
9001,17.058600000000002,8.941399999999998,Heating
9002,26.0,0.0,No heating
9003,26.0,-2.6,No heating
9004,23.4,-2.34,No heating
9005,21.06,-2.106,No heating
9006,18.954,-1.8954000000000002,Heating
9007,17.058600000000002,8.941399999999998,Heating
9008,26.0,0.0,No heating
9009,26.0,-2.6,No heating
9010,23.4,-2.34,No heating
9011,21.06,-2.106,No heating
9012,18.954,-1.8954000000000002,Heating
9013,17.058600000000002,8.941399999999998,Heating
9014,26.0,0.0,No heating
9015,26.0,-2.6,No heating
9016,23.4,-2.34,No heating
9017,21.06,-2.106,No heating
9018,18.954,-1.8954000000000002,Heating
9019,17.058600000000002,8.941399999999998,Heating
9020,26.0,0.0,No heating
9021,26.0,-2.6,No heating
9022,23.4,-2.34,No heating
9023,21.06,-2.106,No heating
9024,18.954,-1.8954000000000002,Heating
9025,17.058600000000002,8.941399999999998,Heating
9026,26.0,0.0,No heating
9027,26.0,-2.6,No heating
9028,23.4,-2.34,No heating
9029,21.06,-2.106,No heating
9030,18.954,-1.8954000000000002,Heating
9031,17.058600000000002,8.941399999999998,Heating
9032,26.0,0.0,No heating
9033,26.0,-2.6,No heating
9034,23.4,-2.34,No heating
9035,21.06,-2.106,No heating
9036,18.954,-1.8954000000000002,Heating
9037,17.058600000000002,8.941399999999998,Heating
9038,26.0,0.0,No heating
9039,26.0,-2.6,No heating
9040,23.4,-2.34,No heating
9041,21.06,-2.106,No heating
9042,18.954,-1.8954000000000002,Heating
9043,17.058600000000002,8.941399999999998,Heating
9044,26.0,0.0,No heating
9045,26.0,-2.6,No heating
9046,23.4,-2.34,No heating
9047,21.06,-2.106,No heating
9048,18.954,-1.8954000000000002,Heating
9049,17.058600000000002,8.941399999999998,Heating
9050,26.0,0.0,No heating
9051,26.0,-2.6,No heating
9052,23.4,-2.34,No heating
9053,21.06,-2.106,No heating
9054,18.954,-1.8954000000000002,Heating
9055,17.058600000000002,8.941399999999998,Heating
9056,26.0,0.0,No heating
9057,26.0,-2.6,No heating
9058,23.4,-2.34,No heating
9059,21.06,-2.106,No heating
9060,18.954,-1.8954000000000002,Heating
9061,17.058600000000002,8.941399999999998,Heating
9062,26.0,0.0,No heating
9063,26.0,-2.6,No heating
9064,23.4,-2.34,No heating
9065,21.06,-2.106,No heating
9066,18.954,-1.8954000000000002,Heating
9067,17.058600000000002,8.941399999999998,Heating
9068,26.0,0.0,No heating
9069,26.0,-2.6,No heating
9070,23.4,-2.34,No heating
9071,21.06,-2.106,No heating
9072,18.954,-1.8954000000000002,Heating
9073,17.058600000000002,8.941399999999998,Heating
9074,26.0,0.0,No heating
9075,26.0,-2.6,No heating
9076,23.4,-2.34,No heating
9077,21.06,-2.106,No heating
9078,18.954,-1.8954000000000002,Heating
9079,17.058600000000002,8.941399999999998,Heating
9080,26.0,0.0,No heating
9081,26.0,-2.6,No heating
9082,23.4,-2.34,No heating
9083,21.06,-2.106,No heating
9084,18.954,-1.8954000000000002,Heating
9085,17.058600000000002,8.941399999999998,Heating
9086,26.0,0.0,No heating
9087,26.0,-2.6,No heating
9088,23.4,-2.34,No heating
9089,21.06,-2.106,No heating
9090,18.954,-1.8954000000000002,Heating
9091,17.058600000000002,8.941399999999998,Heating
9092,26.0,0.0,No heating
9093,26.0,-2.6,No heating
9094,23.4,-2.34,No heating
9095,21.06,-2.106,No heating
9096,18.954,-1.8954000000000002,Heating
9097,17.058600000000002,8.941399999999998,Heating
9098,26.0,0.0,No heating
9099,26.0,-2.6,No heating
9100,23.4,-2.34,No heating
9101,21.06,-2.106,No heating
9102,18.954,-1.8954000000000002,Heating
9103,17.058600000000002,8.941399999999998,Heating
9104,26.0,0.0,No heating
9105,26.0,-2.6,No heating
9106,23.4,-2.34,No heating
9107,21.06,-2.106,No heating
9108,18.954,-1.8954000000000002,Heating
9109,17.058600000000002,8.941399999999998,Heating
9110,26.0,0.0,No heating
9111,26.0,-2.6,No heating
9112,23.4,-2.34,No heating
9113,21.06,-2.106,No heating
9114,18.954,-1.8954000000000002,Heating
9115,17.058600000000002,8.941399999999998,Heating
9116,26.0,0.0,No heating
9117,26.0,-2.6,No heating
9118,23.4,-2.34,No heating
9119,21.06,-2.106,No heating
9120,18.954,-1.8954000000000002,Heating
9121,17.058600000000002,8.941399999999998,Heating
9122,26.0,0.0,No heating
9123,26.0,-2.6,No heating
9124,23.4,-2.34,No heating
9125,21.06,-2.106,No heating
9126,18.954,-1.8954000000000002,Heating
9127,17.058600000000002,8.941399999999998,Heating
9128,26.0,0.0,No heating
9129,26.0,-2.6,No heating
9130,23.4,-2.34,No heating
9131,21.06,-2.106,No heating
9132,18.954,-1.8954000000000002,Heating
9133,17.058600000000002,8.941399999999998,Heating
9134,26.0,0.0,No heating
9135,26.0,-2.6,No heating
9136,23.4,-2.34,No heating
9137,21.06,-2.106,No heating
9138,18.954,-1.8954000000000002,Heating
9139,17.058600000000002,8.941399999999998,Heating
9140,26.0,0.0,No heating
9141,26.0,-2.6,No heating
9142,23.4,-2.34,No heating
9143,21.06,-2.106,No heating
9144,18.954,-1.8954000000000002,Heating
9145,17.058600000000002,8.941399999999998,Heating
9146,26.0,0.0,No heating
9147,26.0,-2.6,No heating
9148,23.4,-2.34,No heating
9149,21.06,-2.106,No heating
9150,18.954,-1.8954000000000002,Heating
9151,17.058600000000002,8.941399999999998,Heating
9152,26.0,0.0,No heating
9153,26.0,-2.6,No heating
9154,23.4,-2.34,No heating
9155,21.06,-2.106,No heating
9156,18.954,-1.8954000000000002,Heating
9157,17.058600000000002,8.941399999999998,Heating
9158,26.0,0.0,No heating
9159,26.0,-2.6,No heating
9160,23.4,-2.34,No heating
9161,21.06,-2.106,No heating
9162,18.954,-1.8954000000000002,Heating
9163,17.058600000000002,8.941399999999998,Heating
9164,26.0,0.0,No heating
9165,26.0,-2.6,No heating
9166,23.4,-2.34,No heating
9167,21.06,-2.106,No heating
9168,18.954,-1.8954000000000002,Heating
9169,17.058600000000002,8.941399999999998,Heating
9170,26.0,0.0,No heating
9171,26.0,-2.6,No heating
9172,23.4,-2.34,No heating
9173,21.06,-2.106,No heating
9174,18.954,-1.8954000000000002,Heating
9175,17.058600000000002,8.941399999999998,Heating
9176,26.0,0.0,No heating
9177,26.0,-2.6,No heating
9178,23.4,-2.34,No heating
9179,21.06,-2.106,No heating
9180,18.954,-1.8954000000000002,Heating
9181,17.058600000000002,8.941399999999998,Heating
9182,26.0,0.0,No heating
9183,26.0,-2.6,No heating
9184,23.4,-2.34,No heating
9185,21.06,-2.106,No heating
9186,18.954,-1.8954000000000002,Heating
9187,17.058600000000002,8.941399999999998,Heating
9188,26.0,0.0,No heating
9189,26.0,-2.6,No heating
9190,23.4,-2.34,No heating
9191,21.06,-2.106,No heating
9192,18.954,-1.8954000000000002,Heating
9193,17.058600000000002,8.941399999999998,Heating
9194,26.0,0.0,No heating
9195,26.0,-2.6,No heating
9196,23.4,-2.34,No heating
9197,21.06,-2.106,No heating
9198,18.954,-1.8954000000000002,Heating
9199,17.058600000000002,8.941399999999998,Heating
9200,26.0,0.0,No heating
9201,26.0,-2.6,No heating
9202,23.4,-2.34,No heating
9203,21.06,-2.106,No heating
9204,18.954,-1.8954000000000002,Heating
9205,17.058600000000002,8.941399999999998,Heating
9206,26.0,0.0,No heating
9207,26.0,-2.6,No heating
9208,23.4,-2.34,No heating
9209,21.06,-2.106,No heating
9210,18.954,-1.8954000000000002,Heating
9211,17.058600000000002,8.941399999999998,Heating
9212,26.0,0.0,No heating
9213,26.0,-2.6,No heating
9214,23.4,-2.34,No heating
9215,21.06,-2.106,No heating
9216,18.954,-1.8954000000000002,Heating
9217,17.058600000000002,8.941399999999998,Heating
9218,26.0,0.0,No heating
9219,26.0,-2.6,No heating
9220,23.4,-2.34,No heating
9221,21.06,-2.106,No heating
9222,18.954,-1.8954000000000002,Heating
9223,17.058600000000002,8.941399999999998,Heating
9224,26.0,0.0,No heating
9225,26.0,-2.6,No heating
9226,23.4,-2.34,No heating
9227,21.06,-2.106,No heating
9228,18.954,-1.8954000000000002,Heating
9229,17.058600000000002,8.941399999999998,Heating
9230,26.0,0.0,No heating
9231,26.0,-2.6,No heating
9232,23.4,-2.34,No heating
9233,21.06,-2.106,No heating
9234,18.954,-1.8954000000000002,Heating
9235,17.058600000000002,8.941399999999998,Heating
9236,26.0,0.0,No heating
9237,26.0,-2.6,No heating
9238,23.4,-2.34,No heating
9239,21.06,-2.106,No heating
9240,18.954,-1.8954000000000002,Heating
9241,17.058600000000002,8.941399999999998,Heating
9242,26.0,0.0,No heating
9243,26.0,-2.6,No heating
9244,23.4,-2.34,No heating
9245,21.06,-2.106,No heating
9246,18.954,-1.8954000000000002,Heating
9247,17.058600000000002,8.941399999999998,Heating
9248,26.0,0.0,No heating
9249,26.0,-2.6,No heating
9250,23.4,-2.34,No heating
9251,21.06,-2.106,No heating
9252,18.954,-1.8954000000000002,Heating
9253,17.058600000000002,8.941399999999998,Heating
9254,26.0,0.0,No heating
9255,26.0,-2.6,No heating
9256,23.4,-2.34,No heating
9257,21.06,-2.106,No heating
9258,18.954,-1.8954000000000002,Heating
9259,17.058600000000002,8.941399999999998,Heating
9260,26.0,0.0,No heating
9261,26.0,-2.6,No heating
9262,23.4,-2.34,No heating
9263,21.06,-2.106,No heating
9264,18.954,-1.8954000000000002,Heating
9265,17.058600000000002,8.941399999999998,Heating
9266,26.0,0.0,No heating
9267,26.0,-2.6,No heating
9268,23.4,-2.34,No heating
9269,21.06,-2.106,No heating
9270,18.954,-1.8954000000000002,Heating
9271,17.058600000000002,8.941399999999998,Heating
9272,26.0,0.0,No heating
9273,26.0,-2.6,No heating
9274,23.4,-2.34,No heating
9275,21.06,-2.106,No heating
9276,18.954,-1.8954000000000002,Heating
9277,17.058600000000002,8.941399999999998,Heating
9278,26.0,0.0,No heating
9279,26.0,-2.6,No heating
9280,23.4,-2.34,No heating
9281,21.06,-2.106,No heating
9282,18.954,-1.8954000000000002,Heating
9283,17.058600000000002,8.941399999999998,Heating
9284,26.0,0.0,No heating
9285,26.0,-2.6,No heating
9286,23.4,-2.34,No heating
9287,21.06,-2.106,No heating
9288,18.954,-1.8954000000000002,Heating
9289,17.058600000000002,8.941399999999998,Heating
9290,26.0,0.0,No heating
9291,26.0,-2.6,No heating
9292,23.4,-2.34,No heating
9293,21.06,-2.106,No heating
9294,18.954,-1.8954000000000002,Heating
9295,17.058600000000002,8.941399999999998,Heating
9296,26.0,0.0,No heating
9297,26.0,-2.6,No heating
9298,23.4,-2.34,No heating
9299,21.06,-2.106,No heating
9300,18.954,-1.8954000000000002,Heating
9301,17.058600000000002,8.941399999999998,Heating
9302,26.0,0.0,No heating
9303,26.0,-2.6,No heating
9304,23.4,-2.34,No heating
9305,21.06,-2.106,No heating
9306,18.954,-1.8954000000000002,Heating
9307,17.058600000000002,8.941399999999998,Heating
9308,26.0,0.0,No heating
9309,26.0,-2.6,No heating
9310,23.4,-2.34,No heating
9311,21.06,-2.106,No heating
9312,18.954,-1.8954000000000002,Heating
9313,17.058600000000002,8.941399999999998,Heating
9314,26.0,0.0,No heating
9315,26.0,-2.6,No heating
9316,23.4,-2.34,No heating
9317,21.06,-2.106,No heating
9318,18.954,-1.8954000000000002,Heating
9319,17.058600000000002,8.941399999999998,Heating
9320,26.0,0.0,No heating
9321,26.0,-2.6,No heating
9322,23.4,-2.34,No heating
9323,21.06,-2.106,No heating
9324,18.954,-1.8954000000000002,Heating
9325,17.058600000000002,8.941399999999998,Heating
9326,26.0,0.0,No heating
9327,26.0,-2.6,No heating
9328,23.4,-2.34,No heating
9329,21.06,-2.106,No heating
9330,18.954,-1.8954000000000002,Heating
9331,17.058600000000002,8.941399999999998,Heating
9332,26.0,0.0,No heating
9333,26.0,-2.6,No heating
9334,23.4,-2.34,No heating
9335,21.06,-2.106,No heating
9336,18.954,-1.8954000000000002,Heating
9337,17.058600000000002,8.941399999999998,Heating
9338,26.0,0.0,No heating
9339,26.0,-2.6,No heating
9340,23.4,-2.34,No heating
9341,21.06,-2.106,No heating
9342,18.954,-1.8954000000000002,Heating
9343,17.058600000000002,8.941399999999998,Heating
9344,26.0,0.0,No heating
9345,26.0,-2.6,No heating
9346,23.4,-2.34,No heating
9347,21.06,-2.106,No heating
9348,18.954,-1.8954000000000002,Heating
9349,17.058600000000002,8.941399999999998,Heating
9350,26.0,0.0,No heating
9351,26.0,-2.6,No heating
9352,23.4,-2.34,No heating
9353,21.06,-2.106,No heating
9354,18.954,-1.8954000000000002,Heating
9355,17.058600000000002,8.941399999999998,Heating
9356,26.0,0.0,No heating
9357,26.0,-2.6,No heating
9358,23.4,-2.34,No heating
9359,21.06,-2.106,No heating
9360,18.954,-1.8954000000000002,Heating
9361,17.058600000000002,8.941399999999998,Heating
9362,26.0,0.0,No heating
9363,26.0,-2.6,No heating
9364,23.4,-2.34,No heating
9365,21.06,-2.106,No heating
9366,18.954,-1.8954000000000002,Heating
9367,17.058600000000002,8.941399999999998,Heating
9368,26.0,0.0,No heating
9369,26.0,-2.6,No heating
9370,23.4,-2.34,No heating
9371,21.06,-2.106,No heating
9372,18.954,-1.8954000000000002,Heating
9373,17.058600000000002,8.941399999999998,Heating
9374,26.0,0.0,No heating
9375,26.0,-2.6,No heating
9376,23.4,-2.34,No heating
9377,21.06,-2.106,No heating
9378,18.954,-1.8954000000000002,Heating
9379,17.058600000000002,8.941399999999998,Heating
9380,26.0,0.0,No heating
